age,educ,competition,lrscale,country,sex,secular,emancipative
24,3,3,2,288. Ghana,2. Female,.276667,.34625
25,3,2,8,288. Ghana,2. Female,.178889,.364769
23,3,3,5,288. Ghana,2. Female,.207222,.306343
25,2,2,3,288. Ghana,2. Female,.304445,.416111
27,3,2,5,288. Ghana,2. Female,.5,.207917
27,3,2,5,288. Ghana,2. Female,.178889,.52
29,2,2,5,288. Ghana,2. Female,.221667,.295463
43,2,2,6,288. Ghana,2. Female,.471945,.270417
39,2,2,3,288. Ghana,2. Female,.1375,.204769
45,2,3,5,288. Ghana,2. Female,.249444,.297361
54,2,competition is good,left,288. Ghana,2. Female,.234722,.193333
49,3,4,5,288. Ghana,2. Female,.290278,.188287
47,5,competition is good,5,288. Ghana,1. Male,.151389,.110833
23,6,competition is good,right,288. Ghana,1. Male,.3875,.380694
26,University level,competition is good,9,288. Ghana,1. Male,.291667,.055
19,4,competition is good,right,288. Ghana,1. Male,.166667,.166667
28,7,competition is good,right,288. Ghana,1. Male,.193333,.234583
24,6,competition is good,5,288. Ghana,1. Male,.347222,.624583
64,7,competition is good,right,288. Ghana,1. Male,.1375,.152083
20,5,competition is good,left,288. Ghana,1. Male,.2775,.319028
45,5,competition is good,5,288. Ghana,1. Male,.206667,.262917
19,4,competition is good,left,288. Ghana,1. Male,.263611,.262917
44,3,competition is good,2,288. Ghana,1. Male,.305556,.249167
37,3,2,8,288. Ghana,1. Male,.263889,.21375
48,University level,competition is good,right,288. Ghana,1. Male,.096389,.492084
32,7,competition is good,right,288. Ghana,1. Male,.3325,.311528
26,8,8,8,288. Ghana,1. Male,.208056,.225879
21,5,competition is good,right,288. Ghana,1. Male,.152222,.125
43,3,competition is good,5,288. Ghana,1. Male,.1375,.221667
28,5,competition is good,left,288. Ghana,1. Male,.124722,.325417
25,8,competition is good,right,288. Ghana,1. Male,.152222,.138611
49,5,competition is good,right,288. Ghana,1. Male,.36,.165833
30,4,8,5,288. Ghana,1. Male,.401389,.202593
63,5,competition is good,2,288. Ghana,1. Male,.248333,.317917
27,5,7,7,288. Ghana,1. Male,.249167,.128519
43,3,7,7,288. Ghana,1. Male,.373889,.027778
29,8,2,8,288. Ghana,1. Male,.208056,.046296
68,7,competition is good,right,288. Ghana,1. Male,.138611,.215
18,4,competition is good,right,288. Ghana,1. Male,.027778,.04125
19,6,2,5,288. Ghana,1. Male,.165833,.408472
19,3,6,5,288. Ghana,1. Male,.360834,.26537
22,6,3,5,288. Ghana,1. Male,.305,.34463
54,5,3,6,288. Ghana,1. Male,.179445,.145
20,4,7,6,288. Ghana,1. Male,.111111,.165833
50,University level,5,4,288. Ghana,1. Male,.206389,.632871
21,5,5,5,288. Ghana,1. Male,.096667,.229167
30,4,2,8,288. Ghana,1. Male,.0825,.3675
27,5,competition is good,right,288. Ghana,1. Male,.249444,.04125
19,5,3,5,288. Ghana,1. Male,.235,.055
23,6,2,right,288. Ghana,1. Male,.11,.476019
33,7,competition is good,5,288. Ghana,1. Male,.11,.375
26,5,9,5,288. Ghana,1. Male,.165,.354167
29,3,2,5,288. Ghana,1. Male,.0825,.394167
25,3,competition is good,5,288. Ghana,1. Male,.055278,.242083
24,6,competition is good,4,288. Ghana,1. Male,.248333,.258426
19,5,5,7,288. Ghana,1. Male,.194167,.270416
19,4,3,6,288. Ghana,1. Male,.165833,.346667
23,5,4,9,288. Ghana,1. Male,.165833,.254629
20,4,competition is good,right,288. Ghana,1. Male,.055,.124583
18,4,competition is good,5,288. Ghana,1. Male,0,.196342
30,5,competition is good,6,288. Ghana,1. Male,.11,.333333
20,University level,3,7,288. Ghana,1. Male,.47,.24412
30,No formal education,2,9,288. Ghana,2. Female,.430556,.234583
34,5,competition is good,right,288. Ghana,2. Female,.402778,.04125
31,5,2,9,288. Ghana,2. Female,.11,.311666
57,5,2,3,288. Ghana,2. Female,.0825,.276667
52,University level,3,5,288. Ghana,2. Female,.165,.291667
59,3,3,right,288. Ghana,2. Female,.180278,.319167
26,3,competition is good,right,288. Ghana,2. Female,.041389,.274907
68,No formal education,competition is good,right,288. Ghana,2. Female,.179722,.398148
51,3,3,5,288. Ghana,2. Female,.041389,.179583
37,No formal education,8,7,288. Ghana,2. Female,.151389,.228333
43,3,competition is good,left,288. Ghana,2. Female,.165833,.220833
36,3,competition is good,6,288. Ghana,2. Female,.165833,.338333
35,2,competition is good,6,288. Ghana,2. Female,.110833,.319167
41,3,competition is good,5,288. Ghana,2. Female,.193333,.108518
26,4,3,8,288. Ghana,2. Female,.192778,.3325
18,4,5,7,288. Ghana,2. Female,.208056,.244676
18,3,4,5,288. Ghana,2. Female,.235555,.276667
21,5,5,7,288. Ghana,2. Female,.179722,.244676
35,3,2,2,288. Ghana,2. Female,.165,.0825
28,5,2,8,288. Ghana,2. Female,.068889,.0825
21,5,6,5,288. Ghana,2. Female,.11,.5125
23,3,7,2,288. Ghana,2. Female,.305,.207083
25,2,8,left,288. Ghana,2. Female,.331667,.309769
20,6,2,5,288. Ghana,2. Female,.221111,.12375
79,3,2,5,288. Ghana,2. Female,.0825,.221667
36,No formal education,2,6,288. Ghana,2. Female,.333333,.055
22,4,competition is good,2,288. Ghana,2. Female,.470278,.290694
20,8,competition is good,right,288. Ghana,2. Female,.5,.3125
40,3,competition is good,5,288. Ghana,2. Female,.485834,.456667
22,4,3,left,288. Ghana,2. Female,.400834,.262917
44,5,4,right,288. Ghana,2. Female,.276667,.175092
36,No formal education,competition is good,9,288. Ghana,2. Female,.221667,.110833
24,2,competition is good,5,288. Ghana,2. Female,.2775,.401667
22,5,competition is good,9,288. Ghana,2. Female,.25,.290833
28,University level,2,right,288. Ghana,2. Female,.4425,.505
52,8,4,5,288. Ghana,2. Female,.2775,.24713
20,5,4,2,288. Ghana,2. Female,.305,.368703
35,4,competition is good,8,288. Ghana,2. Female,.319445,.200833
19,4,9,2,288. Ghana,2. Female,.305,.198102
44,3,competition is good,8,288. Ghana,2. Female,.263334,.234583
75,5,competition is good,left,288. Ghana,2. Female,.165,.234583
27,3,5,5,288. Ghana,2. Female,.220833,.17537
37,2,6,5,288. Ghana,2. Female,.221667,.194167
20,6,competition is good,3,288. Ghana,2. Female,.165833,.235417
41,3,competition is good,left,288. Ghana,2. Female,.3325,.275833
40,No formal education,competition is good,7,288. Ghana,2. Female,.208334,.262917
24,6,5,left,288. Ghana,2. Female,.305,.23037
63,5,competition is good,left,288. Ghana,2. Female,.221667,.429167
24,6,competition is good,right,288. Ghana,2. Female,.166667,.15875
39,4,2,8,288. Ghana,2. Female,.318889,.221667
22,4,competition is good,left,288. Ghana,1. Male,.305556,.369954
31,3,competition is good,right,288. Ghana,1. Male,.083333,.401667
36,2,competition is good,left,288. Ghana,1. Male,.263889,.248333
21,5,competition is good,right,288. Ghana,1. Male,.208056,.262639
27,4,2,5,288. Ghana,1. Male,.346667,.208333
18,2,2,9,288. Ghana,1. Male,.610834,.331667
26,8,9,4,288. Ghana,1. Male,.179722,.096528
21,4,4,5,288. Ghana,1. Male,.110833,.04125
21,5,competition is good,5,288. Ghana,1. Male,.124722,.138333
69,4,competition is good,left,288. Ghana,1. Male,.165,.442917
20,5,competition is good,right,288. Ghana,1. Male,.055,.165833
22,5,3,9,288. Ghana,1. Male,.221667,.06875
50,3,3,7,288. Ghana,1. Male,.304167,.175926
42,4,competition is good,right,288. Ghana,1. Male,0,.06875
25,4,competition is good,right,288. Ghana,1. Male,.027778,.29125
19,4,3,3,288. Ghana,1. Male,.097222,.237592
45,3,2,right,288. Ghana,1. Male,.276667,.520833
32,No formal education,3,5,288. Ghana,1. Male,.331667,.137917
26,3,competition is harmful,left,288. Ghana,1. Male,.25,.110833
64,5,competition is good,5,288. Ghana,1. Male,.152222,.221667
64,3,competition is good,left,288. Ghana,1. Male,.25,.215
57,2,3,8,288. Ghana,1. Male,.013889,.119537
32,3,competition is good,5,288. Ghana,1. Male,.069445,.09625
66,3,8,6,288. Ghana,1. Male,.165,.317917
35,2,2,5,288. Ghana,1. Male,.319167,.208333
41,5,competition is good,6,288. Ghana,1. Male,.249445,.442129
39,5,3,right,288. Ghana,1. Male,.041389,.1175
23,University level,2,left,288. Ghana,1. Male,.25,.242083
21,6,7,right,288. Ghana,1. Male,.013889,.437083
30,6,competition is good,right,288. Ghana,1. Male,.207222,.175092
39,2,3,5,288. Ghana,1. Male,.304167,.1175
31,5,competition is good,left,288. Ghana,1. Male,.193333,.4575
33,No formal education,competition is good,3,288. Ghana,2. Female,.055,.360417
31,3,3,5,288. Ghana,2. Female,.318889,.110833
24,4,competition is good,4,288. Ghana,2. Female,.402222,.207917
26,3,5,2,288. Ghana,2. Female,.2625,.165833
40,3,competition is good,6,288. Ghana,2. Female,.0825,.235694
24,University level,competition is good,2,288. Ghana,2. Female,.055,.346806
23,2,4,left,288. Ghana,2. Female,.4425,.310833
27,7,competition is good,8,288. Ghana,2. Female,.318889,.616667
65,No formal education,competition is good,right,288. Ghana,2. Female,.11,.165
46,No formal education,competition is good,2,288. Ghana,2. Female,.041667,.228333
18,3,3,4,288. Ghana,2. Female,.290556,.272176
23,3,4,left,288. Ghana,2. Female,.249167,.304167
45,No formal education,3,5,288. Ghana,2. Female,.055,.339167
67,2,3,right,288. Ghana,2. Female,.068889,.207917
23,5,2,5,288. Ghana,2. Female,.123889,.194167
24,6,8,left,288. Ghana,2. Female,.138333,.339167
21,5,competition is good,8,288. Ghana,2. Female,.11,.346667
25,3,3,5,288. Ghana,2. Female,.124722,.29125
24,University level,2,6,288. Ghana,2. Female,.0825,.338333
35,7,competition is good,9,288. Ghana,2. Female,.179722,.179583
27,2,2,5,288. Ghana,2. Female,.152222,.220833
33,3,2,6,288. Ghana,2. Female,.055,.194167
21,University level,3,5,288. Ghana,2. Female,.11,.342176
27,5,7,left,288. Ghana,2. Female,.443333,.290416
33,2,2,9,288. Ghana,2. Female,.096389,.291667
20,4,5,9,288. Ghana,2. Female,.151667,.304028
23,2,3,4,288. Ghana,2. Female,.193333,.1175
19,3,7,4,288. Ghana,2. Female,.123889,.0825
20,No formal education,4,2,288. Ghana,2. Female,.096389,.124167
19,3,competition is good,5,288. Ghana,2. Female,.304722,.381528
36,3,2,right,288. Ghana,2. Female,.152222,.166667
44,2,3,9,288. Ghana,2. Female,.208056,.41625
32,3,5,3,288. Ghana,1. Male,.401389,.175648
18,4,2,9,288. Ghana,1. Male,.346389,.307176
27,4,competition is good,6,288. Ghana,1. Male,.401111,.328426
23,5,competition is good,7,288. Ghana,1. Male,.3875,.390509
24,3,2,8,288. Ghana,1. Male,.36,.287037
28,7,5,5,288. Ghana,1. Male,.428889,.531018
25,3,4,8,288. Ghana,1. Male,.263056,.226157
34,3,6,5,288. Ghana,1. Male,.3325,.322963
23,5,2,6,288. Ghana,1. Male,.276667,.328009
24,7,3,7,288. Ghana,1. Male,.3325,.450556
21,6,3,4,288. Ghana,1. Male,.318889,.281157
18,4,6,5,288. Ghana,1. Male,.36,.283611
20,5,6,8,288. Ghana,1. Male,.470278,.614907
25,8,competition is good,right,288. Ghana,1. Male,.263056,.574861
24,5,competition is harmful,9,288. Ghana,1. Male,.305,.364213
23,6,3,5,288. Ghana,1. Male,0,.395
23,8,competition is good,right,288. Ghana,1. Male,.305,.260324
25,5,7,5,288. Ghana,1. Male,.138333,.297083
33,3,7,7,288. Ghana,1. Male,.346389,.191574
19,4,3,8,288. Ghana,1. Male,.263889,.336852
47,5,2,3,288. Ghana,1. Male,.387778,.496018
21,5,7,right,288. Ghana,1. Male,.249445,.161343
69,4,7,9,288. Ghana,1. Male,.319445,.305
22,5,2,8,288. Ghana,1. Male,.36,.425093
22,5,7,9,288. Ghana,1. Male,.318889,.302685
23,5,3,3,288. Ghana,1. Male,.346111,.152083
18,5,2,8,288. Ghana,1. Male,.429445,.221667
26,5,6,8,288. Ghana,1. Male,.291389,.521203
43,5,7,8,288. Ghana,1. Male,.345556,.219352
23,6,7,8,288. Ghana,1. Male,.457778,.378519
26,6,6,3,288. Ghana,1. Male,.373889,.367222
18,5,5,8,288. Ghana,1. Male,.235556,.348148
66,4,2,5,288. Ghana,1. Male,.207222,.18287
25,4,competition is good,5,288. Ghana,1. Male,.083333,.263195
21,2,competition is good,5,288. Ghana,1. Male,.083333,.291667
41,4,competition is good,6,288. Ghana,1. Male,.083333,.325695
46,5,5,6,288. Ghana,1. Male,.36,.19213
49,4,5,5,288. Ghana,1. Male,.276667,.319445
37,8,competition is good,6,288. Ghana,1. Male,.013889,.281713
29,5,2,7,288. Ghana,1. Male,0,.286204
30,5,4,5,288. Ghana,1. Male,.305,.393102
23,4,2,right,288. Ghana,1. Male,.234722,.219352
28,8,competition is good,3,288. Ghana,1. Male,.207222,.147315
29,5,competition is good,6,288. Ghana,1. Male,.152222,.464861
24,4,5,5,288. Ghana,2. Female,.249167,.276944
22,8,competition is harmful,2,288. Ghana,1. Male,.248333,.262917
25,5,competition is good,3,288. Ghana,1. Male,.165833,.198102
27,5,2,7,288. Ghana,1. Male,.220833,.446343
21,5,competition is good,5,288. Ghana,1. Male,.429167,.203287
31,2,4,6,288. Ghana,2. Female,.276667,.480926
27,2,6,7,288. Ghana,2. Female,.3325,.346111
20,4,6,7,288. Ghana,2. Female,.401945,.203704
19,3,2,8,288. Ghana,2. Female,.346389,.35824
18,6,3,right,288. Ghana,2. Female,.470278,.343935
23,3,competition is good,5,288. Ghana,2. Female,.36,.253935
34,3,4,9,288. Ghana,2. Female,.2775,.184907
28,3,9,right,288. Ghana,2. Female,.331667,.415555
20,3,3,5,288. Ghana,2. Female,.401111,.191574
27,2,3,5,288. Ghana,2. Female,.373889,.350741
34,3,2,8,288. Ghana,2. Female,.318056,.390231
20,3,5,5,288. Ghana,2. Female,.3875,.478055
21,5,4,8,288. Ghana,2. Female,.2775,.239907
23,6,4,8,288. Ghana,2. Female,.443333,.519583
23,7,7,6,288. Ghana,2. Female,.36,.274352
24,5,6,5,288. Ghana,2. Female,.4425,.357685
25,5,7,7,288. Ghana,2. Female,.373889,.394722
22,5,competition is harmful,9,288. Ghana,2. Female,.11,.221667
23,5,9,3,288. Ghana,2. Female,.0825,.5333329999999999
23,5,5,7,288. Ghana,2. Female,0,.229167
25,2,3,5,288. Ghana,2. Female,.0825,.228333
27,4,6,right,288. Ghana,2. Female,.304445,.311944
28,3,8,9,288. Ghana,2. Female,.318056,.314259
23,6,5,4,288. Ghana,2. Female,.2775,.450278
30,6,2,right,288. Ghana,2. Female,.194167,.314259
20,8,2,8,288. Ghana,2. Female,.263056,.360417
56,2,3,4,288. Ghana,2. Female,.36,.348981
19,2,7,8,288. Ghana,2. Female,.305,.320648
20,5,3,8,288. Ghana,2. Female,.3325,.378796
29,3,3,9,288. Ghana,2. Female,.263334,.275185
39,6,2,9,288. Ghana,2. Female,.388333,.238148
18,2,7,9,288. Ghana,2. Female,.263056,.311666
34,3,4,6,288. Ghana,2. Female,.221667,.184907
30,7,8,8,288. Ghana,2. Female,.331667,.195787
21,6,4,5,288. Ghana,2. Female,.346389,.350185
29,2,competition is good,3,288. Ghana,2. Female,.263056,.203148
29,No formal education,7,5,288. Ghana,2. Female,.165,.325417
31,2,competition is good,7,288. Ghana,2. Female,.055,.413519
46,3,competition is good,3,288. Ghana,2. Female,.0825,.262917
29,3,2,7,288. Ghana,2. Female,.0275,.388195
21,5,competition is good,3,288. Ghana,2. Female,.346389,.374722
42,4,5,5,288. Ghana,2. Female,.429722,.36287
22,3,2,5,288. Ghana,2. Female,.0275,.229167
32,3,8,5,288. Ghana,2. Female,.3325,.226852
36,2,competition is harmful,3,288. Ghana,2. Female,.401945,.346528
44,No formal education,5,4,288. Ghana,2. Female,.3875,.347222
42,4,5,5,288. Ghana,2. Female,.458056,.409306
24,8,8,7,288. Ghana,2. Female,0,.41625
21,5,competition is good,6,288. Ghana,2. Female,.415,.45
19,2,9,5,288. Ghana,2. Female,.096945,.33875
20,5,2,6,288. Ghana,2. Female,.096389,.323519
25,5,4,5,288. Ghana,2. Female,.36,.305278
22,2,2,5,288. Ghana,1. Male,.25,.242083
23,5,competition is good,4,288. Ghana,1. Male,.332778,.194167
21,5,9,4,288. Ghana,2. Female,.152222,.145
26,4,2,5,288. Ghana,1. Male,.456389,.206019
24,5,competition is good,6,288. Ghana,1. Male,.263611,.349259
25,6,5,4,288. Ghana,2. Female,.331667,.414074
19,2,7,4,288. Ghana,1. Male,.401389,.191574
41,3,5,5,288. Ghana,1. Male,.359445,.424815
24,5,5,5,288. Ghana,1. Male,.3325,.137778
46,4,5,5,288. Ghana,1. Male,.3325,.362454
24,3,4,2,288. Ghana,1. Male,.428889,.322407
50,4,7,9,288. Ghana,1. Male,.151945,.182037
74,3,3,3,288. Ghana,1. Male,.373889,.35824
25,6,5,5,288. Ghana,1. Male,.387778,.290694
64,4,3,5,288. Ghana,1. Male,.068889,.10375
40,4,3,5,288. Ghana,1. Male,.055,.0625
23,4,6,3,288. Ghana,1. Male,.373889,.366945
21,2,6,3,288. Ghana,1. Male,.207222,.228333
19,3,3,6,288. Ghana,1. Male,.346389,.447685
44,3,3,7,288. Ghana,1. Male,.263056,.110833
35,3,5,5,288. Ghana,1. Male,.36,.255695
20,5,5,5,288. Ghana,1. Male,.456389,.21662
28,4,6,5,288. Ghana,1. Male,.3875,.145278
25,5,2,5,288. Ghana,1. Male,.2775,.203426
52,5,competition is good,5,288. Ghana,1. Male,.36,.212407
53,3,3,right,288. Ghana,1. Male,.387778,.154815
30,3,3,5,288. Ghana,1. Male,.388611,.288657
37,5,3,2,288. Ghana,1. Male,.346111,.196065
48,3,4,right,288. Ghana,1. Male,.318056,.360139
37,4,5,5,288. Ghana,1. Male,.249167,.18625
42,5,3,4,288. Ghana,1. Male,.304167,.398935
41,4,3,5,288. Ghana,1. Male,.0825,.145833
34,8,competition is good,5,288. Ghana,1. Male,0,.457917
26,4,competition is harmful,8,288. Ghana,1. Male,.0825,.219352
33,No formal education,competition is harmful,3,288. Ghana,1. Male,.096945,.40875
31,6,5,8,288. Ghana,1. Male,.180556,.295463
43,3,7,8,288. Ghana,1. Male,.415833,.403981
18,4,competition is good,6,288. Ghana,1. Male,.249167,.362731
39,2,competition is good,5,288. Ghana,1. Male,.3875,.358796
25,3,4,3,288. Ghana,1. Male,.3875,.230092
27,5,3,5,288. Ghana,1. Male,.430556,.386019
28,4,3,8,288. Ghana,1. Male,.346389,.271898
29,No formal education,3,8,288. Ghana,1. Male,.540278,.385741
18,3,7,5,288. Ghana,1. Male,.401389,.138056
40,3,5,6,288. Ghana,1. Male,.2775,.487871
18,4,competition is good,7,288. Ghana,1. Male,.2775,.418287
21,2,2,3,288. Ghana,2. Female,.276945,.300231
32,4,2,7,288. Ghana,2. Female,.443611,.310833
22,3,6,7,288. Ghana,2. Female,.2775,.320648
24,3,4,3,288. Ghana,2. Female,.3325,.163796
18,4,3,5,288. Ghana,2. Female,.096389,.283333
52,No formal education,5,5,288. Ghana,2. Female,.373889,.193611
53,3,5,5,288. Ghana,2. Female,.47,.235278
25,3,5,5,288. Ghana,2. Female,.388333,.194445
30,3,6,5,288. Ghana,2. Female,.3325,.357685
37,2,3,3,288. Ghana,2. Female,.3325,.52463
33,3,7,5,288. Ghana,2. Female,.263056,.301852
41,2,2,5,288. Ghana,2. Female,.3325,.331019
21,3,7,3,288. Ghana,2. Female,.11,.242222
48,3,7,5,288. Ghana,2. Female,.3325,.311389
56,3,7,8,288. Ghana,2. Female,.36,.288241
25,2,2,8,288. Ghana,2. Female,.428611,.351157
38,No formal education,4,2,288. Ghana,2. Female,.249167,.35824
37,5,3,9,288. Ghana,2. Female,.3325,.401944
57,3,4,8,288. Ghana,2. Female,.208056,.270139
22,3,3,8,288. Ghana,2. Female,.485278,.163796
68,7,3,5,288. Ghana,2. Female,.373611,.265926
18,4,5,5,288. Ghana,2. Female,.36,.256945
18,4,5,4,288. Ghana,2. Female,.36,.295185
25,5,competition is good,5,288. Ghana,2. Female,.415,.281852
59,6,competition is good,5,288. Ghana,2. Female,.346667,.299676
39,3,3,4,288. Ghana,2. Female,0,.124583
19,4,2,5,288. Ghana,2. Female,.1375,.228333
45,3,7,8,288. Ghana,2. Female,.36,.237315
34,3,6,6,288. Ghana,2. Female,.249167,.468796
47,No formal education,competition is good,5,288. Ghana,2. Female,.249167,.389953
33,3,competition is good,5,288. Ghana,2. Female,.401389,.478611
38,3,competition is good,7,288. Ghana,2. Female,.401389,.455046
22,3,3,7,288. Ghana,2. Female,.3875,.462408
45,2,competition is harmful,5,288. Ghana,2. Female,.0275,.3125
22,2,2,2,288. Ghana,2. Female,.3875,.230648
19,6,8,7,288. Ghana,1. Male,.249167,.055
23,8,8,6,288. Ghana,1. Male,.221111,.165833
25,7,9,8,288. Ghana,1. Male,.36,.06875
21,7,competition is good,5,288. Ghana,1. Male,.1525,.254213
24,4,6,8,288. Ghana,1. Male,.221667,.124583
18,3,2,9,288. Ghana,1. Male,.263889,.336713
25,7,2,5,288. Ghana,1. Male,.0825,.241667
24,8,5,8,288. Ghana,1. Male,.276667,.114769
22,8,competition is good,5,288. Ghana,1. Male,.179167,.395
20,4,competition is good,7,288. Ghana,1. Male,.401945,.372268
18,3,competition is good,9,288. Ghana,1. Male,.374445,.434491
22,8,7,7,288. Ghana,1. Male,.36,.069028
19,4,competition is good,3,288. Ghana,1. Male,.457778,.254213
22,8,competition is good,5,288. Ghana,1. Male,.221667,.443056
18,6,2,5,288. Ghana,1. Male,.2775,.187083
20,No formal education,3,6,288. Ghana,1. Male,.11,.138333
24,7,7,9,288. Ghana,1. Male,.152222,.29125
24,8,6,7,288. Ghana,1. Male,.3325,.124583
23,6,2,5,288. Ghana,1. Male,.11,.2
